Unnamed: 0,Absorption/nm,Emission/nm,PLQY,SMILES,solvent,Reference(doi),Et30,SP,SdP,SA,SB,"Test method of Quantum Yield (0= measured by relative method/not mention in origin paper, 1= absolute QY)",Unnamed: 13
2312,330.0,408.0,0.02,CN1C2=C(C=CC=C2)C3=C(C4=CC=CC(OC)=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,Relative quantum yield compared with quinine sulphate in 0.1 M H2SO4 (0.55) as standard.
2313,331.0,411.0,0.021,CN1C2=C(C=CC=C2)C3=C(C4=CC=C(Cl)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2314,331.0,418.0,0.022,CN1C2=C(C=CC=C2)C3=C(C4=CC=C(C(F)(F)F)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2315,315.0,368.0,0.002,CN1C2=C(C=CC=C2)C3=C(C4=CC=C([N+]([O-])=O)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2316,330.0,406.0,0.022,CN1C2=C(C=CC=C2)C3=C(C4=CC=C(O)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2317,331.0,414.0,0.024,CN1C2=C(C=CC=C2)C3=C(C4=CC5=C(C=CC=C5)C=C4)C6=C(C(C=CC=C7)=C7O6)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2318,331.0,413.0,0.015,CN1C2=C(C=CC=C2)C3=C(C4=C(Br)C=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2319,331.0,413.0,0.015,CN1C2=C(C=CC=C2)C3=C(C4=CC(Br)=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2320,337.0,402.0,0.043,CN1C2=C(C=CC=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC(OC)=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2321,334.0,414.0,0.025,CN1C2=C(C=CC=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=C(Cl)C=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2322,330.0,441.0,0.025,CN1C2=C(C=CC=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=C(C(OC)=O)C=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2323,330.0,403.0,0.033,C1(C(C=CC=C2)=C2O3)=C3C(C4=CC=CC=C4)=C(C(C=CC=C5)=C5N6CC7=CC=CC=C7)C6=C1,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2324,336.0,439.0,0.021,CN1C2=C(C=C(OC)C=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2325,333.0,368.0,0.001,CN1C2=C(C=C(Br)C=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2326,330.0,398.0,0.036,CN1C2=C(C=C(C#N)C=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,10.1039/D0QO00137F,51.9,0.633,0.783,0.4,0.658,0.0,
2327,386.0,448.0,0.7,OC1=CC=C2C(OC(C(C(O)=O)=C2)=O)=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,"Fluorescence
spectra and absolute fluorescence quantum yield were obtained on a HORIBA Fluoromax-4
spectrofluorometer with a calibrated integrating sphere"
2328,433.0,535.0,0.17,CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC=C4)(=O)=O)C=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2329,432.0,527.0,0.23,CC1=CC=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2330,434.0,542.0,0.14,CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC(OCC5=CC=CC=C5)=C4)(=O)=O)C=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2331,434.0,538.0,0.13,CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC(SC)=C4)(=O)=O)C=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2332,436.0,543.0,0.11,ClC1=CC(N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O)=CC=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2333,437.0,545.0,0.12,BrC1=CC(N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O)=CC=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2334,434.0,538.0,0.16,CC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2335,434.0,541.0,0.17,CCC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2336,434.0,535.0,0.19,COC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2337,435.0,536.0,0.15,FC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2338,435.0,540.0,0.14,ClC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2339,436.0,542.0,0.14,BrC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2340,435.0,543.0,0.12,IC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2341,433.0,536.0,0.19,CC(C=C1)=C(C)C=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2342,434.0,537.0,0.18,COC(C=C1)=C(OC)C=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2343,432.0,525.0,0.22,CC(C=C1C)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2344,434.0,530.0,0.18,ClC(C=C1C)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2345,433.0,539.0,0.14,COC1=CC(N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O)=CC(OC)=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2346,435.0,535.0,0.18,CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=C(CCN=[N+]=[N-])C=C4)(=O)=O)C=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2347,434.0,538.0,0.18,OCCC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2348,434.0,536.0,0.17,CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=C(CCC(O)=O)C=C4)(=O)=O)C=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2349,434.0,532.0,0.18,CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC5=C4C=CC=C5)(=O)=O)C=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2350,437.0,552.0,0.01,CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=NC=CC=C4)(=O)=O)C=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2351,425.0,528.0,0.16,CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2NC4=CC=CC=C4)(=O)=O)C=C1,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2352,440.0,542.0,0.09,FC1=CC=CC(C1=CN/2C3=CC=CC=C3)=CC2=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2353,443.0,550.0,0.09,FC(C=CC1=C/2)=CC1=CN(C3=CC=CC=C3)C2=N/S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2354,443.0,547.0,0.1,ClC(C=CC1=C/2)=CC1=CN(C3=CC=CC=C3)C2=N/S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2355,427.0,536.0,0.17,CC(C=CC1=CN/2C3=CC=CC=C3)=CC1=CC2=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2356,424.0,535.0,0.12,FC(C=CC1=CN/2C3=CC=CC=C3)=CC1=CC2=N\S(C4=CC=C(C)C=C4)(=O)=O,MeCN ,10.1039/d0sc00798f,45.6,0.645,0.974,0.044,0.286,1.0,
2357,324.3,443.21,0.43,CC(C)(C)NC(N1C=CC=CC1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,ed with reference to quinine sulfate (0.1 M aq. H2SO4 excited at 350 nm).
2358,315.21,431.69,0.23,CC(C)(C)NC(N1C=CC=C(C)C1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2359,317.12,440.17,0.33,CC(C)(C)NC(N1C=CC(C)=CC1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2360,327.45,445.2,0.16,CC(C)(C)NC(N1C=C(C)C=CC1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2361,328.02,430.06,0.25,CC(C)(C)NC(N1C(C)=CC=CC1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2362,317.3,435.32,0.52,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=CC=CC4=N3)=N1,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2363,313.72,442.64,0.4,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=CC(C)=CC4=N3)=N1,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2364,329.16,435.68,0.23,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(C)C=CC4=N3)=N1,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2365,332.0,460.4,0.75,FC(C=C1)=CC=C1C2=CC(C3=C(N4C=C(C=CC4=N3)Cl)NCC(OCC)=O)=NN2C5=CC=CC=C5,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2366,330.3,456.06,0.53,CC(C)(C)NC(N1C=C(F)C=CC1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2367,329.18,457.84,0.43,CC(NC1=C(N=C2C(Cl)=CC(Cl)=CN12)C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3)(C)C,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2368,329.73,443.7,0.03,CC(C)(NC1=C(C2=NN(C(C3=CC=C(C=C3)Cl)=C2)C4=CC=CC=C4)N=C5C(Br)=CC=CN15)C,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2369,453.33,521.37,0.07,CC(NC1=C(N=C2C=NC=CN12)C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3)(C)C,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2370,328.86,455.38,0.65,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(Cl)C=CC4=N3)=N1,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2371,330.0,458.38,0.83,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(Cl)C=C(Cl)C4=N3)=N1,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2372,322.53,452.85,0.05,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=CC=C(Br)C4=N3)=N1,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2373,328.92,459.21,0.07,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(Br)C=CC4=N3)=N1,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2374,328.02,456.91,0.78,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=CSC4=N3)=N1,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2375,330.08,459.15,0.58,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NCC(OCC)=O)N4C=C(Cl)C=CC4=N3)=N1,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2376,345.06,465.84,0.05,CC(C)(C)NC(N1C=C(Cl)C=CC1=N2)=C2C3=CC(C4=CC=C(Cl)C=C4)=NN3C,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2377,320.0,460.4,0.14,CC(C)(C)NC(N1C=CC=CC1=N2)=C2C3=NN(C(C4=CC(Br)=CC=C4)=C3I)C5=CC=CC=C5,CHCl3,10.1039/c9nj05426j,39.1,0.783,0.614,0.047,0.071,0.0,
2378,391.0,519.0,,O=C(OCC)/C(N1N=C(C=CC=C2)C2=N1)=C/C3=CC=C(N(C)C)C=C3,MeOH,10.1039/c9ra00108e,55.4,0.608,0.904,0.605,0.545,,
2379,399.0,463.0,,O=C(OCC)/C(N1N=C(C=CC=C2)C2=N1)=C/C3=CC=C(N(CC)CC)C=C3,MeOH,10.1039/c9ra00108e,55.4,0.608,0.904,0.605,0.545,,
2380,398.0,463.0,,O=C(OCC)/C(N1N=C(C=CC=C2)C2=N1)=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,MeOH,10.1039/c9ra00108e,55.4,0.608,0.904,0.605,0.545,,
2381,372.0,505.0,,O=C(OCC)/C(N1N=C(C=CC=C2)C2=N1)=C/C3=CC=C(N4CCOCC4)C=C3,MeOH,10.1039/c9ra00108e,55.4,0.608,0.904,0.605,0.545,,
2382,390.0,467.0,,O=C(OCC)/C(N1N=NC2=C1C=CC=C2)=C/C3=CC=C(N(C)C)C=C3,MeOH,10.1039/c9ra00108e,55.4,0.608,0.904,0.605,0.545,,
2383,398.0,466.0,,O=C(OCC)/C(N1N=NC2=C1C=CC=C2)=C/C3=CC=C(N(CC)CC)C=C3,MeOH,10.1039/c9ra00108e,55.4,0.608,0.904,0.605,0.545,,
2384,398.0,566.0,,O=C(OCC)/C(N1N=NC2=C1C=CC=C2)=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,MeOH,10.1039/c9ra00108e,55.4,0.608,0.904,0.605,0.545,,
2385,372.0,467.0,,O=C(OCC)/C(N1N=NC2=C1C=CC=C2)=C/C3=CC=C(N4CCOCC4)C=C3,MeOH,10.1039/c9ra00108e,55.4,0.608,0.904,0.605,0.545,,
2386,414.0,537.0,0.79,C1(C(C=CC=C2)=C2C3=C4N=C(C5=CC=C(C6=CC=CC=C6)C7=NSN=C57)N3C8=CC=CC=C8)=C4C=CC=C1,toluene,10.1039/C9TC00157C,33.9,0.782,0.284,0.0,0.128,1.0,Absolute quantum yields were measured using an integrating spher
2387,413.0,538.0,0.81,CC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,toluene,10.1039/C9TC00157C,33.9,0.782,0.284,0.0,0.128,1.0,
2388,419.0,549.0,0.79,COC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,toluene,10.1039/C9TC00157C,33.9,0.782,0.284,0.0,0.128,1.0,
2389,417.0,549.0,0.79,CCOC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,toluene,10.1039/C9TC00157C,33.9,0.782,0.284,0.0,0.128,1.0,
2390,416.0,541.0,0.77,FC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,toluene,10.1039/C9TC00157C,33.9,0.782,0.284,0.0,0.128,1.0,
2391,420.0,550.0,0.75,FC(C(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8)(F)F,toluene,10.1039/C9TC00157C,33.9,0.782,0.284,0.0,0.128,1.0,
2392,506.0,601.0,0.01,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(S(C5=CC=CC=C5)(=O)=O)/C(OC4(C)C)=C(C#N)\C#N)=C3,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,Measured using a calibrated integrating sphere (model GMP G8)
2393,468.0,588.0,0.01,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(SC5=CC=CC=C5)/C(OC4(C)C)=C(C#N)\C#N)=C3,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,
2394,514.0,608.0,0.01,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,
2395,515.0,725.0,0.001,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5S(C6=CC=CC=C6)(=O)=O)(C)OC5=C(C#N)\C#N,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,
2396,463.0,665.0,0.1,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,
2397,523.0,720.0,0.03,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,
2398,566.0,717.0,0.12,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,
2399,503.0,645.0,0.07,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,
2400,572.0,711.0,0.08,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,
2401,570.0,788.0,0.3,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,
2402,509.0,718.0,0.37,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6SC7=CC=CC=C7)(C)OC6=C(C#N)\C#N,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,
2403,580.0,790.0,0.13,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6C#N)(C)OC6=C(C#N)\C#N,CHCl3,10.1021/acs.joc.9b01120,39.1,0.783,0.614,0.047,0.071,1.0,
2404,332.0,423.0,,CN1C2=NC(C3=CC=C(C)C=C3)=C(C4=CC=C(OC)C=C4)C=C2C(C5=CC=CC=C5)=C1C6=CC=C(OC)C=C6,THF,10.1021/acs.joc.9b02187,37.4,0.714,0.634,0.0,0.591,,
2405,333.0,423.0,,CN1C2=NC(C3=CC=C(C)C=C3)=C(C4=CC=C(OC)C=C4)C=C2C(C5=CC=CC=C5)=C1C6=CC=C(F)C=C6,THF,10.1021/acs.joc.9b02187,37.4,0.714,0.634,0.0,0.591,,
2406,334.0,429.0,,CN1C2=NC(C3=CC=C(OCO4)C4=C3)=C(C5=CC6=C(C=CC=C6)C=C5)C=C2C(C7=CC=CC=C7)=C1C8=CC=C(OC)C=C8,THF,10.1021/acs.joc.9b02187,37.4,0.714,0.634,0.0,0.591,,
2407,332.0,457.0,,CN1C2=NC(C3=CC=C4C(C=CC=C4)=C3)=C(C5=CC=C(C)C=C5)C=C2C(C6=CC=C(OC)C=C6)=C1C7=CC=C(F)C=C7,THF,10.1021/acs.joc.9b02187,37.4,0.714,0.634,0.0,0.591,,
2408,332.0,462.0,,CN1C2=NC(C3=CC=C4C(C=CC=C4)=C3)=C(C5=CC=C(C)C=C5)C=C2C(C6=CC=C(OC)C=C6)=C1C7=CC=CC=C7,THF,10.1021/acs.joc.9b02187,37.4,0.714,0.634,0.0,0.591,,
2409,331.0,437.0,,CN1C2=NC(C3=CC=CC(OC)=C3)=C(C4=CC5=C(C=CC=C5)C=C4)C=C2C(C6=CC=C(C)C=C6)=C1C7=CC=C(F)C=C7,THF,10.1021/acs.joc.9b02187,37.4,0.714,0.634,0.0,0.591,,
2410,,410.0,0.08,F[B-]1(F)C(C2=CC=C(F)C=C2)=NNC3=[N+]1C=CC=C3,MeCN ,10.1002/chem.201904983,45.6,0.645,0.974,0.044,0.286,0.0,
2411,,516.0,0.02,F[B-]1(F)C(C2=CC=C(F)C=C2)=NNC3=[N+]1C=CC(C#N)=C3,MeCN ,10.1002/chem.201904983,45.6,0.645,0.974,0.044,0.286,0.0,
2412,,530.0,0.04,F[B-]1(F)C(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NNC5=[N+]1C=CC=C5,MeCN ,10.1002/chem.201904983,45.6,0.645,0.974,0.044,0.286,0.0,
2413,,500.0,0.005,F[B-]1(F)C(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NNC5=[N+]1C=CC(C#N)=C5,MeCN ,10.1002/chem.201904983,45.6,0.645,0.974,0.044,0.286,0.0,
2414,393.0,497.0,0.03,NC1=C(C2=CC=C(OC)C=C2)C(C#N)=C3C=CC=CN31,DMF,10.1039/C7OB01239J,43.2,0.759,0.977,0.031,0.613,0.0,Quantum yield was calculated using coumarine 1511 and rhodamine2 in absolute ethanol.
2415,398.0,493.0,0.01,NC1=C(C2=CC=C(Br)C=C2)C(C#N)=C3C=CC=CN31,DMF,10.1039/C7OB01239J,43.2,0.759,0.977,0.031,0.613,0.0,
2416,398.0,496.0,0.02,NC1=C(C2=CC=CC=C2)C(C#N)=C3C=CC=CN31,DMF,10.1039/C7OB01239J,43.2,0.759,0.977,0.031,0.613,0.0,
2417,398.0,505.0,0.02,NC1=C(C2=CC=C(C=CC=C3)C3=C2)C(C#N)=C4C=CC=CN41,DMF,10.1039/C7OB01239J,43.2,0.759,0.977,0.031,0.613,0.0,
2418,397.0,512.0,0.05,NC1=C(C2=C(C=CC=C3)C3=CC=C2)C(C#N)=C4C=CC=CN41,DMF,10.1039/C7OB01239J,43.2,0.759,0.977,0.031,0.613,0.0,
2419,400.0,494.0,0.05,NC1=C(C2=CC=C(OC3=CC=CC=C3)C=C2)C(C#N)=C4C=CC=CN41,DMF,10.1039/C7OB01239J,43.2,0.759,0.977,0.031,0.613,0.0,
